,bleu,dropout,loss,lr,step,member
0,0.0,0.1,10.06332778930664,-4.0,100,140659243877152
1,0.0,0.1,7.365302562713623,-4.0,200,140659243877152
2,0.0,0.1,6.555247783660889,-4.0,300,140659243877152
3,0.0,0.1,6.076269149780273,-4.0,400,140659243877152
4,0.0,0.1,5.774913311004639,-4.0,500,140659243877152
5,0.0,0.1,5.609186172485352,-4.0,600,140659243877152
6,0.0,0.1,5.542661666870117,-4.0,700,140659243877152
7,0.0,0.1,5.520475387573242,-4.0,800,140659243877152
8,0.0,0.1,5.5110063552856445,-4.0,900,140659243877152
9,0.0,0.1,5.5066399574279785,-4.0,1000,140659243877152
10,0.0,0.1,5.503385066986084,-4.0,1100,140659243877152
11,0.0,0.1,5.501109600067139,-4.0,1200,140659243877152
12,0.0,0.1,5.498585224151611,-4.0,1300,140659243877152
13,0.0,0.1,5.4116411209106445,-4.0,1400,140659243877152
14,0.0,0.1,5.3071393966674805,-4.0,1500,140659243877152
15,0.0,0.1,5.224729537963867,-4.0,1600,140659243877152
16,0.0,0.1,5.151372909545898,-4.0,1700,140659243877152
17,0.0,0.1,5.089923858642578,-4.0,1800,140659243877152
18,0.0,0.1,5.043195724487305,-4.0,1900,140659243877152
19,0.006229651305256083,0.4,4.185749053955078,-2.4000000953674316,2000,140659243877152
20,0.003501748143390906,0.4,4.190212249755859,-2.4000000953674316,2100,140659243877152
21,0.008746184517254622,0.4,4.078541278839111,-2.4000000953674316,2200,140659243877152
22,0.012731310468719876,0.4,3.972306489944458,-2.4000000953674316,2300,140659243877152
23,0.014778206736751556,0.4,3.8711812496185303,-2.4000000953674316,2400,140659243877152
24,0.021513757804174555,0.4,3.77653169631958,-2.4000000953674316,2500,140659243877152
25,0.026378770752040825,0.4,3.6822662353515625,-2.4000000953674316,2600,140659243877152
26,0.03378367001822951,0.4,3.5825421810150146,-2.4000000953674316,2700,140659243877152
27,0.03944446677176847,0.4,3.506154775619507,-2.4000000953674316,2800,140659243877152
28,0.04278715928067163,0.4,3.4291281700134277,-2.4000000953674316,2900,140659243877152
29,0.048546165957464346,0.4,3.356193780899048,-2.4000000953674316,3000,140659243877152
30,0.05083564549229911,0.4,3.2980000972747803,-2.4000000953674316,3100,140659243877152
31,0.05593876607398015,0.4,3.2400717735290527,-2.4000000953674316,3200,140659243877152
32,0.059364763820644026,0.4,3.1966185569763184,-2.4000000953674316,3300,140659243877152
33,0.06321964452283618,0.4,3.1488115787506104,-2.4000000953674316,3400,140659243877152
34,0.06249007797799154,0.4,3.111435651779175,-2.4000000953674316,3500,140659243877152
35,0.06718989476057334,0.4,3.0709598064422607,-2.4000000953674316,3600,140659243877152
36,0.06527733503273113,0.4,3.037391424179077,-2.4000000953674316,3700,140659243877152
37,0.06987498186826342,0.4,3.005507707595825,-2.4000000953674316,3800,140659243877152
38,0.07158000761694591,0.4,2.985841989517212,-2.4000000953674316,3900,140659243877152
39,0.07529946513942502,0.4,2.9520761966705322,-2.4000000953674316,4000,140659243877152
40,0.07780297657926649,0.4,2.915769338607788,-2.4000000953674316,4100,140659243877152
41,0.0786982486357934,0.4,2.8975207805633545,-2.4000000953674316,4200,140659243877152
42,0.07771225636117667,0.4,2.885659694671631,-2.4000000953674316,4300,140659243877152
43,0.08101196639116566,0.4,2.8655266761779785,-2.4000000953674316,4400,140659243877152
44,0.0822668877408978,0.4,2.831740379333496,-2.4000000953674316,4500,140659243877152
45,0.08635444398587001,0.4,2.8133177757263184,-2.4000000953674316,4600,140659243877152
46,0.08470529929347168,0.4,2.791325092315674,-2.4000000953674316,4700,140659243877152
47,0.08673444931573239,0.4,2.776577949523926,-2.4000000953674316,4800,140659243877152
48,0.08266770151789653,0.4,2.7651526927948,-2.4000000953674316,4900,140659243877152
49,0.08803647298428109,0.4,2.750303268432617,-2.4000000953674316,5000,140659243877152
50,0.08603156634978654,0.4,2.7329087257385254,-2.4000000953674316,5100,140659243877152
51,0.09003104373205327,0.4,2.7122397422790527,-2.4000000953674316,5200,140659243877152
52,0.09156385040151159,0.4,2.6963062286376953,-2.4000000953674316,5300,140659243877152
53,0.09455372001222087,0.4,2.686354160308838,-2.4000000953674316,5400,140659243877152
54,0.09012043577170938,0.4,2.6770284175872803,-2.4000000953674316,5500,140659243877152
55,0.09670348668502003,0.4,2.6635634899139404,-2.4000000953674316,5600,140659243877152
56,0.09486196425958238,0.4,2.6475870609283447,-2.4000000953674316,5700,140659243877152
57,0.09502020128206637,0.4,2.6427669525146484,-2.4000000953674316,5800,140659243877152
58,0.09939891446585586,0.4,2.636434316635132,-2.4000000953674316,5900,140659243877152
59,0.09569256403638701,0.4,2.6185593605041504,-2.4000000953674316,6000,140659243877152
60,0.09798147327096,0.4,2.612351179122925,-2.4000000953674316,6100,140659243877152
61,0.09867792428590952,0.4,2.6034860610961914,-2.4000000953674316,6200,140659243877152
62,0.09787396470232436,0.4,2.5959908962249756,-2.4000000953674316,6300,140659243877152
63,0.09726484665748128,0.4,2.59089732170105,-2.4000000953674316,6400,140659243877152
64,0.10042018527085916,0.4,2.583766460418701,-2.4000000953674316,6500,140659243877152
65,0.1015693581358204,0.4,2.568943738937378,-2.4000000953674316,6600,140659243877152
66,0.10019352066728476,0.4,2.5598320960998535,-2.4000000953674316,6700,140659243877152
67,0.10301678589136004,0.4,2.554619073867798,-2.4000000953674316,6800,140659243877152
68,0.10133781616214659,0.4,2.543250560760498,-2.4000000953674316,6900,140659243877152
69,0.10200507222223029,0.4,2.5394208431243896,-2.4000000953674316,7000,140659243877152
70,0.10190909885018523,0.4,2.5260841846466064,-2.4000000953674316,7100,140659243877152
71,0.09913092298700055,0.4,2.5241196155548096,-2.4000000953674316,7200,140659243877152
72,0.10784634819243896,0.4,2.5376150608062744,-2.4000000953674316,7300,140659243877152
73,0.10434763069315744,0.4,2.5125539302825928,-2.4000000953674316,7400,140659243877152
74,0.10249322332549164,0.4,2.508164882659912,-2.4000000953674316,7500,140659243877152
75,0.10381464449388735,0.4,2.500572443008423,-2.4000000953674316,7600,140659243877152
76,0.10536691253045445,0.4,2.4919371604919434,-2.4000000953674316,7700,140659243877152
77,0.10506310296704134,0.4,2.4892067909240723,-2.4000000953674316,7800,140659243877152
78,0.10299144016193829,0.4,2.486550807952881,-2.4000000953674316,7900,140659243877152
79,0.10247138691747429,0.4,2.476382255554199,-2.4000000953674316,8000,140659243877152
80,0.10612058108215826,0.4,2.4741878509521484,-2.4000000953674316,8100,140659243877152
81,0.10569675431576617,0.4,2.466855049133301,-2.4000000953674316,8200,140659243877152
82,0.10482817391795594,0.4,2.4697039127349854,-2.4000000953674316,8300,140659243877152
83,0.10713921410256143,0.4,2.462291955947876,-2.4000000953674316,8400,140659243877152
84,0.10650271746694177,0.4,2.461280584335327,-2.4000000953674316,8500,140659243877152
85,0.1040165675603258,0.4,2.4527838230133057,-2.4000000953674316,8600,140659243877152
86,0.10916837355393313,0.4,2.441537618637085,-2.4000000953674316,8700,140659243877152
87,0.10781263407175498,0.4,2.439481735229492,-2.4000000953674316,8800,140659243877152
88,0.10864800235009897,0.4,2.4359445571899414,-2.4000000953674316,8900,140659243877152
89,0.10857905782305827,0.4,2.4370408058166504,-2.4000000953674316,9000,140659243877152
0,0.0,0.5,5.569338798522949,-3.0,100,140659171001120
1,0.0,0.5,5.503324031829834,-3.0,200,140659171001120
2,0.0,0.5,5.088796615600586,-3.0,300,140659171001120
3,0.00016059913769059925,0.5,4.942530632019043,-3.0,400,140659171001120
4,0.0006971148980021438,0.5,4.830716609954834,-3.0,500,140659171001120
5,0.0007587384942369602,0.5,4.760270595550537,-3.0,600,140659171001120
6,0.0013607955866314757,0.5,4.694459915161133,-3.0,700,140659171001120
7,0.002322347862832872,0.5,4.634949684143066,-3.0,800,140659171001120
8,0.001324263993188745,0.5,4.580693244934082,-3.0,900,140659171001120
9,0.003079011583566408,0.5,4.536167144775391,-3.0,1000,140659171001120
10,0.002842028039520818,0.5,4.4915361404418945,-3.0,1100,140659171001120
11,0.00392641559722095,0.5,4.440255165100098,-3.0,1200,140659171001120
12,0.002299315279137602,0.5,4.40129280090332,-3.0,1300,140659171001120
13,0.0026565363823008985,0.5,4.366775035858154,-3.0,1400,140659171001120
14,0.004776426119971477,0.5,4.333931922912598,-3.0,1500,140659171001120
15,0.006083740156683488,0.5,4.30623722076416,-3.0,1600,140659171001120
16,0.007139274818021893,0.5,4.269521713256836,-3.0,1700,140659171001120
17,0.006052424630799142,0.5,4.247900009155273,-3.0,1800,140659171001120
18,0.007135380027149635,0.5,4.2107930183410645,-3.0,1900,140659171001120
19,0.006229651305256083,0.5,4.185749053955078,-3.0,2000,140659171001120
20,0.006126993194360048,0.5,4.159763813018799,-3.0,2100,140659171001120
21,0.0035014945996048666,0.5,4.136915683746338,-3.0,2200,140659171001120
22,0.005385478552799374,0.5,4.107982158660889,-3.0,2300,140659171001120
23,0.006372403766306333,0.5,4.089670658111572,-3.0,2400,140659171001120
24,0.0074588980922019425,0.5,4.062374591827393,-3.0,2500,140659171001120
25,0.007732419225832811,0.5,4.039439678192139,-3.0,2600,140659171001120
26,0.007595486145230634,0.5,4.020055770874023,-3.0,2700,140659171001120
27,0.008390135002688696,0.5,3.9972760677337646,-3.0,2800,140659171001120
28,0.008726284675963397,0.5,3.9789276123046875,-3.0,2900,140659171001120
29,0.008855824640334433,0.5,3.957085609436035,-3.0,3000,140659171001120
30,0.00897817259413073,0.5,3.9371566772460938,-3.0,3100,140659171001120
31,0.00879551383192427,0.5,3.9248111248016357,-3.0,3200,140659171001120
32,0.011068288532717366,0.5,3.8978888988494873,-3.0,3300,140659171001120
33,0.01168462237277075,0.5,3.872363805770874,-3.0,3400,140659171001120
34,0.011780666174895375,0.5,3.8435068130493164,-3.0,3500,140659171001120
35,0.012212458247454658,0.5,3.821366548538208,-3.0,3600,140659171001120
36,0.01398993968094994,0.5,3.7980740070343018,-3.0,3700,140659171001120
37,0.015285377686348729,0.5,3.7748377323150635,-3.0,3800,140659171001120
38,0.016875936229147095,0.5,3.751572847366333,-3.0,3900,140659171001120
39,0.01941824985126661,0.5,3.721334218978882,-3.0,4000,140659171001120
40,0.021431169831255138,0.5,3.698997735977173,-3.0,4100,140659171001120
41,0.02212463672205815,0.5,3.6723904609680176,-3.0,4200,140659171001120
42,0.021650339871809664,0.5,3.6527411937713623,-3.0,4300,140659171001120
43,0.023977939005988602,0.5,3.6235125064849854,-3.0,4400,140659171001120
44,0.02465082440293711,0.5,3.601919651031494,-3.0,4500,140659171001120
45,0.02688601050934627,0.5,3.5746712684631348,-3.0,4600,140659171001120
46,0.028109931926968788,0.5,3.547558546066284,-3.0,4700,140659171001120
47,0.029142090808236102,0.5,3.531190872192383,-3.0,4800,140659171001120
48,0.030128641594725347,0.5,3.506636381149292,-3.0,4900,140659171001120
49,0.033323397137964006,0.5,3.488118886947632,-3.0,5000,140659171001120
50,0.03267759566949389,0.5,3.4589993953704834,-3.0,5100,140659171001120
51,0.03524690200620763,0.5,3.4386868476867676,-3.0,5200,140659171001120
52,0.03797611926286183,0.5,3.4222075939178467,-3.0,5300,140659171001120
53,0.03962182466795591,0.5,3.3990132808685303,-3.0,5400,140659171001120
54,0.0400576197315448,0.5,3.3846001625061035,-3.0,5500,140659171001120
55,0.04150777367063906,0.5,3.3653125762939453,-3.0,5600,140659171001120
56,0.04283547555976255,0.5,3.346391201019287,-3.0,5700,140659171001120
57,0.04441658100794718,0.5,3.3327629566192627,-3.0,5800,140659171001120
58,0.046020053560758535,0.5,3.313474178314209,-3.0,5900,140659171001120
59,0.09653966751629031,0.38400000000000006,2.641880750656128,-2.30400013923645,6000,140659171001120
60,0.07989813619587757,0.38400000000000006,2.8252811431884766,-2.30400013923645,6100,140659171001120
61,0.0828737070956587,0.38400000000000006,2.8029794692993164,-2.30400013923645,6200,140659171001120
62,0.079612312738304,0.38400000000000006,2.8113203048706055,-2.30400013923645,6300,140659171001120
63,0.07745425992420382,0.38400000000000006,2.8143813610076904,-2.30400013923645,6400,140659171001120
64,0.08194906053396829,0.38400000000000006,2.782545566558838,-2.30400013923645,6500,140659171001120
65,0.08707417739266693,0.38400000000000006,2.7766919136047363,-2.30400013923645,6600,140659171001120
66,0.08066896663925482,0.38400000000000006,2.7839674949645996,-2.30400013923645,6700,140659171001120
67,0.08491696013184369,0.38400000000000006,2.7659847736358643,-2.30400013923645,6800,140659171001120
68,0.08571184324185918,0.38400000000000006,2.748650550842285,-2.30400013923645,6900,140659171001120
69,0.08770157588225694,0.38400000000000006,2.745697021484375,-2.30400013923645,7000,140659171001120
70,0.08306039084009248,0.38400000000000006,2.7353579998016357,-2.30400013923645,7100,140659171001120
71,0.08550149028497019,0.38400000000000006,2.7315938472747803,-2.30400013923645,7200,140659171001120
72,0.08538131311329357,0.38400000000000006,2.7453932762145996,-2.30400013923645,7300,140659171001120
73,0.08743906666421745,0.38400000000000006,2.7214760780334473,-2.30400013923645,7400,140659171001120
74,0.08503438163432497,0.38400000000000006,2.7106826305389404,-2.30400013923645,7500,140659171001120
75,0.08823147223320116,0.38400000000000006,2.7087924480438232,-2.30400013923645,7600,140659171001120
76,0.08784417515194229,0.38400000000000006,2.707512855529785,-2.30400013923645,7700,140659171001120
77,0.08290307764300014,0.38400000000000006,2.7068777084350586,-2.30400013923645,7800,140659171001120
78,0.0853119360292575,0.38400000000000006,2.700246572494507,-2.30400013923645,7900,140659171001120
79,0.1121070967902344,0.46080000000000004,2.447775363922119,-2.7648000717163086,8000,140659171001120
80,0.10609829033540667,0.46080000000000004,2.506974697113037,-2.7648000717163086,8100,140659171001120
81,0.10425379420181995,0.46080000000000004,2.5218217372894287,-2.7648000717163086,8200,140659171001120
82,0.10009310860748648,0.46080000000000004,2.5243618488311768,-2.7648000717163086,8300,140659171001120
83,0.10263669481692163,0.46080000000000004,2.525305986404419,-2.7648000717163086,8400,140659171001120
84,0.1029779091350167,0.46080000000000004,2.5223777294158936,-2.7648000717163086,8500,140659171001120
85,0.10371572949219417,0.46080000000000004,2.529574394226074,-2.7648000717163086,8600,140659171001120
86,0.10154142236892767,0.46080000000000004,2.531553030014038,-2.7648000717163086,8700,140659171001120
87,0.10395968042862011,0.46080000000000004,2.521688938140869,-2.7648000717163086,8800,140659171001120
88,0.10147224882051648,0.46080000000000004,2.522881269454956,-2.7648000717163086,8900,140659171001120
89,0.10482617419691961,0.46080000000000004,2.5217933654785156,-2.7648000717163086,9000,140659171001120
0,9.246194919278276e-05,0.4,7.4868879318237305,-1.0,100,140659165868384
1,0.00029273624341795765,0.4,7.573922157287598,-1.0,200,140659165868384
2,8.432941923151078e-05,0.4,7.668094635009766,-1.0,300,140659165868384
3,0.0002013376728681912,0.4,7.726770401000977,-1.0,400,140659165868384
4,0.00020235277605169945,0.4,7.568000316619873,-1.0,500,140659165868384
5,0.00023727830518210637,0.4,7.590004920959473,-1.0,600,140659165868384
6,0.0002228840393697053,0.4,7.582164287567139,-1.0,700,140659165868384
7,0.0001265742393829492,0.4,7.5798444747924805,-1.0,800,140659165868384
8,0.00026794585967547177,0.4,7.602955341339111,-1.0,900,140659165868384
9,0.0002953687602835212,0.4,7.606879234313965,-1.0,1000,140659165868384
10,0.0003051464581262397,0.4,7.62465763092041,-1.0,1100,140659165868384
11,0.0004415306428827803,0.4,7.566949367523193,-1.0,1200,140659165868384
12,0.00017449186461964973,0.4,7.554686069488525,-1.0,1300,140659165868384
13,0.0004716063267816702,0.4,7.527322769165039,-1.0,1400,140659165868384
14,0.00017300067589728555,0.4,7.594284534454346,-1.0,1500,140659165868384
15,0.00019030177789052576,0.4,7.587067127227783,-1.0,1600,140659165868384
16,0.00013110478006127165,0.4,7.588848114013672,-1.0,1700,140659165868384
17,0.00030456846667056473,0.4,7.620413303375244,-1.0,1800,140659165868384
18,0.00020127902279770929,0.4,7.6010284423828125,-1.0,1900,140659165868384
19,0.0001400365473684373,0.4,7.620211124420166,-1.0,2000,140659165868384
20,0.00021611757510111687,0.4,7.724424362182617,-1.0,2100,140659165868384
21,0.0002897548157608325,0.4,7.655894756317139,-1.0,2200,140659165868384
22,0.00032397783536942514,0.4,7.603097915649414,-1.0,2300,140659165868384
23,0.00018604500282844638,0.4,7.695772171020508,-1.0,2400,140659165868384
24,0.00020916402092389634,0.4,7.6817731857299805,-1.0,2500,140659165868384
25,0.00031893138345825495,0.4,7.656062126159668,-1.0,2600,140659165868384
26,0.0001246261526946414,0.4,7.659031867980957,-1.0,2700,140659165868384
27,0.0003024810471342234,0.4,7.6359663009643555,-1.0,2800,140659165868384
28,0.00022374181460776493,0.4,7.679172515869141,-1.0,2900,140659165868384
29,0.04725958494440732,0.48,3.352299451828003,-1.9200000762939453,3000,140659165868384
30,0.009244819357377022,0.48,4.567915439605713,-1.9200000762939453,3100,140659165868384
31,0.016314337359771024,0.48,4.126955032348633,-1.9200000762939453,3200,140659165868384
32,0.022714719508336208,0.48,3.958782434463501,-1.9200000762939453,3300,140659165868384
33,0.02577483519078543,0.48,3.7955214977264404,-1.9200000762939453,3400,140659165868384
34,0.02913275182656492,0.48,3.70259165763855,-1.9200000762939453,3500,140659165868384
35,0.03690990741953912,0.48,3.6029586791992188,-1.9200000762939453,3600,140659165868384
36,0.03681901503316692,0.48,3.5800528526306152,-1.9200000762939453,3700,140659165868384
37,0.04190521267081439,0.48,3.4897615909576416,-1.9200000762939453,3800,140659165868384
38,0.04018748471072168,0.48,3.4538991451263428,-1.9200000762939453,3900,140659165868384
39,0.048038375998166336,0.48,3.4041237831115723,-1.9200000762939453,4000,140659165868384
40,0.04739037898204593,0.48,3.358116865158081,-1.9200000762939453,4100,140659165868384
41,0.05122803047469692,0.48,3.3279666900634766,-1.9200000762939453,4200,140659165868384
42,0.04998319274173226,0.48,3.3011648654937744,-1.9200000762939453,4300,140659165868384
43,0.050449947517192506,0.48,3.2756075859069824,-1.9200000762939453,4400,140659165868384
44,0.047800988857651015,0.48,3.249001979827881,-1.9200000762939453,4500,140659165868384
45,0.05264989637039002,0.48,3.2216134071350098,-1.9200000762939453,4600,140659165868384
46,0.05540715679645911,0.48,3.205395221710205,-1.9200000762939453,4700,140659165868384
47,0.055425957112553464,0.48,3.1793596744537354,-1.9200000762939453,4800,140659165868384
48,0.054987819237260836,0.48,3.180729389190674,-1.9200000762939453,4900,140659165868384
49,0.056567923413387296,0.48,3.1550381183624268,-1.9200000762939453,5000,140659165868384
50,0.05537703822331631,0.48,3.150642156600952,-1.9200000762939453,5100,140659165868384
51,0.05957667886739866,0.48,3.1186206340789795,-1.9200000762939453,5200,140659165868384
52,0.061168028724283396,0.48,3.1248388290405273,-1.9200000762939453,5300,140659165868384
53,0.058641753315517305,0.48,3.103391170501709,-1.9200000762939453,5400,140659165868384
54,0.057063697486077154,0.48,3.098268508911133,-1.9200000762939453,5500,140659165868384
55,0.06083107980358767,0.48,3.0826330184936523,-1.9200000762939453,5600,140659165868384
56,0.06128756524187175,0.48,3.0782101154327393,-1.9200000762939453,5700,140659165868384
57,0.05870756283949344,0.48,3.064375638961792,-1.9200000762939453,5800,140659165868384
58,0.06328932540868926,0.48,3.055309772491455,-1.9200000762939453,5900,140659165868384
59,0.06294649892905288,0.48,3.0394864082336426,-1.9200000762939453,6000,140659165868384
60,0.06130907290236524,0.48,3.0479276180267334,-1.9200000762939453,6100,140659165868384
61,0.0640628790969953,0.48,3.02567195892334,-1.9200000762939453,6200,140659165868384
62,0.058387445808051705,0.48,3.0361597537994385,-1.9200000762939453,6300,140659165868384
63,0.061175245968578124,0.48,3.030702829360962,-1.9200000762939453,6400,140659165868384
64,0.0632983492800994,0.48,3.031325578689575,-1.9200000762939453,6500,140659165868384
65,0.06448104453031235,0.48,3.014767646789551,-1.9200000762939453,6600,140659165868384
66,0.061990070074704924,0.48,3.0079760551452637,-1.9200000762939453,6700,140659165868384
67,0.06361234751070083,0.48,3.0031802654266357,-1.9200000762939453,6800,140659165868384
68,0.066439197310273,0.48,2.991718053817749,-1.9200000762939453,6900,140659165868384
69,0.10836573948978959,0.25600000000000006,2.4935567378997803,-2.30400013923645,7000,140659165868384
70,0.0740155289741836,0.25600000000000006,2.77970814704895,-2.30400013923645,7100,140659165868384
71,0.07936342183551552,0.25600000000000006,2.7658047676086426,-2.30400013923645,7200,140659165868384
